I_Code,I_Name,Min_Reorder,I_P_Price,I_S_Price_W,I_S_Price_N,I_S_Price_P,I_Disc
240624006,"م302اولادى 68/10زنط  كرتون على الضهر ش+1/2",0,115,114,115,125,0
240624007,"م303اولادى6/8/10زنط سوسته 56على الضهر ش+1/2",0,125,124,125,135,0
240624008,"م304اولادى 6/8/10زنط جوخ اولادى ش+1/2",0,120,119,120,130,0
240624009,"م305 اولادى 6/8/10 جوخ mتريكو ش+1/2",0,120,119,120,130,0
240624010,"م306 اولادى 6/8/10ميلتون سوسته بيسبول ش+1/2",0,120,119,120,130,0
240515014,"م 5022/5010/5023تى شيرت زيرو كشمير ش+1/2",0,85,84,85,95,0
244039001,"كوفية م 3 الصعيدى *1*",0,65,70,70,80,0
244039002,"كوفية م 2 الصعيدى *1*",0,50,55,55,65,0
244039003,"كوفية م 1  الصعيدى *1*",0,40,45,45,55,0
244039004," كوفية م 4  الصعيدى *1*",0,85,90,90,100,0
246241001,"م 901 بسمله ش *1*",0,298,298,298,308,0
246241002,"م 902 بسمله ش *1*",0,295,295,295,305,0
246241003,"م 903 بسمله ش *1*",0,295,295,295,305,0
246241004,"م 904 بسمله ش *1*",0,290,290,290,300,0
246241005,"م 801 بسمله ش *1*",0,275,275,275,285,0
246241006,"م 802 بسمله ش *1*",0,275,275,275,285,0
246241007,"م 701 بسمله ش *1*",0,285,285,285,295,0
246241008,"م 702 بسمله ش *1*",0,285,285,285,295,0
246114002,"م 3030 جنى وجانيت ش",0,350,349,349,359,0
247068002,"م 12/14/16 م 897 الشامى ت ش *1*",0,120,129,129,139,0
246006001,"م 298 روكسى ش",0,395,395,395,405,0
246006002,"م 297 روكسى ش",0,390,390,390,400,0
246006003,"م 281 روكسى ش",0,390,390,390,400,0
246006004,"م 279 روكسى ش",0,390,390,390,400,0
246006005,"م 280 روكسى ش",0,300,300,300,310,0
246006006,"م 265 روكسى ش",0,390,390,390,400,0
246375001,"م 16028 تماره وديد ش *1*",0,540,540,540,550,0
246375002,"م 15007 تماره وديد ش *1*",0,340,340,340,350,0
246375003,"م 15021 تماره وديد ش *1*",0,330,330,330,340,0
246375004,"م 1000 تماره وديد ش *1*",0,350,350,350,360,0
246375005,"م 15009 تماره وديد ش *1*",0,375,375,375,385,0
246375006,"م 15012 تماره وديد ش *1*",0,360,360,360,370,0
246375007,"م 15013 تماره وديد ش *1*",0,340,340,340,350,0
246375008,"م 15018 تماره وديد ش *1*",0,330,330,330,340,0
246375009,"م 15025 تماره وديد ش *1*",0,370,370,370,380,0
246375010,"م 16009 تماره وديد ش *1*",0,450,450,450,460,0
246375011,"م 15001 تماره وديد ش *1*",0,370,370,370,380,0
246171005,"م 5033 الايمان الريان ش *1* ",0,275,273,273,283,0
246171006,"م 5035 الايمان الريان ش *1* ",0,275,273,273,283,0
247557001,"م 240 جنى *1*",0,112,117,117,127,0
246311001,"م 1/2/3 م 1011 فيوتشر ش ",0,73.33,79.5,79.5,89.5,0
246311002,"م 1/2/3 م 1012 فيوتشر ش ",0,73.333,79.5,79.5,89.5,0
246311003,"م 1036 فيوتشر ش ",0,79.166,85,85,95,0
246311004,"م 1051 فيوتشر ش ",0,75,79.5,79.5,89.5,0
246366001,"م c 31 عمر ش",0,300,315,315,325,0
246366002,"م C 32 عمر ش",0,300,315,315,325,0
246366003,"م C 102 عمر ش",0,300,315,315,325,0
246366004,"م A 61 عمر ش",0,310,325,325,335,0
246366005,"م A 58 عمر ش",0,310,325,325,335,0
246366006,"م A 57 عمر ش",0,310,325,325,335,0
246366007,"م C 33 عمر ش",0,300,315,315,325,0
246366008,"م A 56 عمر ش",0,310,325,325,335,0
240583001,"تى شيرت عجينه شبابى رايف ش",0,200,224,225,250,0
242071001,"جارد رمش* صوف شهد *1*",0,220,240,240,250,0
242071002,"شال رمش مثلث شهد *1*",0,175,189,189,199,0
242071003,"توينز محير 2 ق شهد *1*",0,180,195,195,205,0
241572012,"توينز 2ق محير ش+1/2",0,95,100,100,110,0
246115001,"م6021 النهار  ش *1*",0,320,318,318,328,0
246115002,"م6022 النهار  ش *1*",0,330,328,328,338,0
246115003,"م6023 النهار  ش *1*",0,320,318,318,328,0
246115004,"م6024 النهار  ش *1*",0,330,328,328,338,0
246115005,"م6025 النهار  ش *1*",0,350,348,348,358,0
246115006,"م6007 النهار  ش *1*",0,320,318,318,328,0
246115007,"م6008 النهار  ش *1*",0,320,318,318,328,0
246115008,"م6009 النهار  ش *1*",0,320,318,318,328,0
246115009,"م6010 النهار  ش *1*",0,320,318,318,328,0
246115010,"م6011 النهار  ش *1*",0,380,378,378,388,0
246115011,"م6013 النهار  ش *1*",0,320,318,318,328,0
246115012,"م6014 النهار  ش *1*",0,320,318,318,328,0
246115013,"م6015 النهار  ش *1*",0,320,318,318,318,0
246115014,"م6016 النهار  ش *1*",0,350,348,348,358,0
246115015,"م6017 النهار  ش *1*",0,320,318,318,328,0
246115016,"م6019 النهار  ش *1*",0,350,348,348,358,0
246115017,"م6020 النهار  ش *1*",0,320,318,318,328,0
246115018,"م4004 النهار  ش *1*",0,300,298,298,308,0
246115019,"م4001 النهار  ش *1*",0,270,269,269,279,0
246115020,"م4002 النهار  ش *1*",0,295,293,293,303,0
246115021,"م4003 النهار  ش *1*",0,295,293,293,303,0
242041007,"م 841 بارونيس *1*",0,160,180,180,190,0
242041008,"م 818 بارونيس *1*",0,160,180,180,190,0
242041009,"م 849 بارونيس *1*",0,160,180,180,190,0
242041010,"م 854 بارونيس *1*",0,160,180,180,190,0
242041011,"م 859 بارونيس *1*",0,190,210,210,220,0
242041012,"م 863 بارونيس *1*",0,190,210,210,220,0
242041013,"م 864 بارونيس *1*",0,190,210,210,220,0
242041014,"م 803 بارونيس *1*",0,190,215,215,225,0
242041015,"م 801 بارونيس *1*",0,190,215,215,225,0
242041016,"م 839 بارونيس *1*",0,190,210,210,220,0
242041017,"م 835 بارونيس *1*",0,190,210,210,220,0
242041018,"م 850 بارونيس *1*",0,190,210,210,220,0
242041019,"م 828 بارونيس *1*",0,190,210,210,220,0
242041020,"م 845 بارونيس *1*",0,190,210,210,220,0
242041021,"م 822 بارونيس *1*",0,190,210,210,220,0
242041022,"م 827 بارونيس *1*",0,190,210,210,220,0
246115022,"م6034 النهار  ش *1*",0,380,378,378,388,0
246115023,"م6033 النهار  ش *1*",0,320,318,318,328,0
246115024,"م6026 النهار  ش *1*",0,290,288,288,298,0
246115025,"م6000 النهار  ش *1*",0,370,368,368,378,0
246115026,"م6001 النهار  ش *1*",0,320,318,318,328,0
246115027,"م6002 النهار  ش *1*",0,320,318,318,328,0
246115028,"م6004 النهار  ش *1*",0,320,318,318,328,0
246115029,"م6006 النهار  ش *1*",0,320,318,318,328,0
242041001,"م 814 بارونيس *1*",0,190,210,210,220,0
242041002,"م 861 بارونيس *1*",0,220,245,245,265,0
242041003,"م 825 بارونيس *1*",0,250,270,270,280,0
242041004,"م 832 بارونيس *1*",0,160,180,180,190,0
242041005,"م 848 بارونيس *1*",0,160,180,180,190,0
242041006,"م 514 بارونيس *1*",0,160,180,180,190,0
246369001,"م 1512 حمودة ش *1*",0,205,205,205,215,0
246369002,"م 1502 حمودة ش *1*",0,165,165,165,175,0
246369003,"م 1626 حمودة ش *1*",0,285,285,285,295,0
246369004,"م 1612 حمودة ش *1*",0,165,165,165,175,0
246369005,"م 1522 حمودة ش *1*",0,245,245,245,255,0
246369006,"م 1603 حمودة ش *1*",0,210,210,210,220,0
246369007,"م 1501 حمودة ش *1*",0,160,160,160,170,0
246369008,"م 1628 حمودة ش *1*",0,240,240,240,250,0
246369009,"م 1620 حمودة ش *1*",0,170,170,170,180,0
246369010,"م 1514 حمودة ش *1*",0,200,200,200,210,0
246369011,"م 1521 حمودة ش *1*",0,245,245,245,255,0
246369012,"م 1553 حمودة ش *1*",0,160,160,160,170,0
246369013,"م 1544 حمودة ش *1*",0,165,165,165,175,0
246369014,"م 1002 حمودة ش *1*",0,310,310,310,320,0
246369015,"م 1004 حمودة ش *1*",0,295,295,295,305,0
246369016,"م 1011 حمودة ش *1*",0,295,295,295,305,0
246369017,"م 1025 حمودة ش *1*",0,295,295,295,305,0
246369018,"م 1031 حمودة ش *1*",0,295,295,295,305,0
246369019,"م 3123 حمودة ش *1*",0,225,225,225,235,0
246369020,"م 3500 حمودة ش *1*",0,175,175,175,185,0
246369021,"م 3130 حمودة ش *1*",0,225,225,225,235,0
246369022,"م 3109 حمودة ش *1*",0,225,225,225,235,0
246369023,"م 973 حمودة ش *1*",0,175,175,175,185,0
246369024,"م 958 حمودة ش *1*",0,175,175,175,185,0
246369025,"م 974 حمودة ش *1*",0,175,175,175,185,0
243560001,"م 3200 تريكو رضوان *1*",0,210,230,230,240,0
243560002,"م 1100 تريكو رضوان *1*",0,230,250,250,260,0
243560003,"م 2100 تريكو رضوان *1*",0,270,300,300,310,0
243560004,"م 1200 تريكو رضوان *1*",0,200,220,220,230,0
243560005,"م 1700 تريكو رضوان *1*",0,200,220,220,230,0
243560006,"م 1000 تريكو رضوان *1*",0,200,220,220,230,0
243560007,"م 1300 تريكو رضوان *1*",0,260,290,290,300,0
243560008,"م 2700 تريكو رضوان *1*",0,240,270,270,280,0
243560009,"م 2800 تريكو رضوان *1*",0,240,270,270,280,0
243560010,"م 1400 تريكو رضوان *1*",0,200,220,220,230,0
243560011,"م 3000 تريكو رضوان *1*",0,200,220,220,230,0
243560012,"م 500 تريكو رضوان *1*",0,210,230,230,240,0
243560013,"م 2500 تريكو رضوان *1*",0,250,285,285,295,0
243560014,"م 2600 تريكو رضوان *1*",0,250,285,285,295,0
246369026,"م 1012 حمودة ش *1*",0,310,310,310,320,0
246369027,"م 1005 حمودة ش *1*",0,310,310,310,320,0
246369028,"م 3125 حمودة ش *1*",0,225,225,225,235,0
246369029,"م 3128 حمودة ش *1*",0,225,225,225,235,0
246369030,"م 923 حمودة ش *1*",0,245,245,245,255,0
246369031,"م 3122 حمودة ش *1*",0,225,225,225,235,0
246369032,"م 604 حمودة ش *1*",0,285,285,285,295,0
246369033,"م 506 حمودة ش *1*",0,245,245,245,255,0
246369034,"م 511 حمودة ش *1*",0,245,245,245,255,0
246369035,"م 609 حمودة ش *1*",0,275,275,275,285,0
246369036,"م 3001 حمودة ش *1*",0,195,195,195,205,0
246369037,"م 3100 حمودة ش *1*",0,240,240,240,250,0
246369038,"م 3105 حمودة ش *1*",0,240,240,240,250,0
240536001,"م411 زورو شبابى ش+1/2",0,188,187,188,199,0
240536002,"م603 زورو ش جاكت جلج اولادى+1/2",0,275,274,275,285,0
240536003,"م417 زورو رجالى ش+1/2",0,178,177,178,187,0
240536004,"م902زورو خاص ش+1/2",0,200,199,200,210,0
240536005,"م413 زورو رجالى ش+1/2",0,178,177,178,188,0
240536006,"م904 زورو خاص ش+1/2",0,210,209,210,220,0
240536007,"م412 زورو رجالى ش+1/2",0,178,177,178,188,0
240536008,"م410 زورو رجالى +1/2",0,188,187,188,198,0
240536009,"م405 زورو رجالى ش+1/2",0,178,177,178,188,0
240536010,"م403 زورو رجالى ش+1/2",0,178,177,178,188,0
240536011,"م401 زورو رجالى ش+1/2",0,178,177,178,188,0
240536012,"م404 زورو رجالى ش+1/2",0,178,177,178,188,0
240536013,"م402زورو رجالى ش+1/2",0,178,177,178,188,0
240536014,"م408 زورو رجالى ش+1/2",0,178,177,178,188,0
240536015,"م406 زورو رجالى ش+1/2",0,188,187,188,198,0
240536016,"م407 زورو رجالى ش+1/2",0,188,187,188,198,0
240536017,"م903 زورو خاص ش",0,200,199,200,210,0
240536018,"م415 زورو رجالى ش+1/2",0,178,177,178,188,0
240536019,"م205 زورو محير ش+1/2",0,145,144,145,155,0
240536020,"م201  زورو محير ش+1/2",0,135,134,135,145,0
240536021,"م301 زورو محير ش+1/2",0,145,144,145,155,0
240536022,"م305 زورو محير ش+1/2",0,155,154,155,165,0
240536023,"م202 زورو اولادى ش+1/2",0,135,134,135,145,0
240536024,"م601 زورو جاكت جلد اولادى ش+1/2",0,255,254,255,265,0
240536025,"م313 زورو محير ش+1/2",0,155,154,155,165,0
240536026,"م303 زورو محير ش+1/2",0,165,164,165,175,0
240536027,"م502 جلد  بيبي زورو ش +1/2",0,235,234,235,245,0
240536028,"م602 زورو جلد اولادى ش+1/2",0,265,264,265,275,0
240536029,"م102 زورو بيبي ش +1/2",0,125,124,125,135,0
240536030,"م103 زورو بيبي ش+1/2",0,145,144,145,155,0
240536032,"م213 زورو اولادى  ش+1/2",0,145,144,145,155,0
240536031,"م203زورو اولادى ش+1/2",0,155,154,155,165,0
240536033,"م304 زورو محير ش+1/2",0,145,144,145,155,0
240536034,"م104 زورو بيبي ش+1/2",0,125,124,125,135,0
240536035,"م302زورو محير ش+1/2",0,145,144,145,155,0
240536036,"م2041 زورو  اولادى ش+1/2",0,135,134,135,145,0
240536037,"م101 زورو بيبي ش+1/2",0,125,124,125,135,0
240536038,"م105 زورو بيبي ش+1/2",0,135,134,135,145,0
240536039,"م215 زورو اولادى ش+1/2",0,145,144,145,155,0
240536040,"م702 زورو جلد محير ش+1/2",0,295,304,305,320,0
240536041,"م701 زورو جلد محير ش+1/2",0,285,294,295,310,0
240536042,"م115 زورو بيبي ش+1/2",0,135,134,135,145,0
246102001,"م600 مس فريحه ش",0,228,239,239,249,0
246102002,"م601 مس فريحه ش",0,180,189,189,199,0
246102003,"م 602 مس فريحه ش",0,175,185,185,195,0
246102004,"م603 مس فريحه ش",0,228,239,239,249,0
246102005,"م604 مس فريحه ش",0,187,195,195,205,0
246102006,"م 605 مس فريحه ش",0,178,189,189,199,0
246102007,"م606 مس فريحه ش",0,170,179,179,189,0
246102008,"م 607 مس فريحه ش",0,235,249,249,259,0
246102009,"م608 مس فريحه ش",0,240,255,255,265,0
246102010,"م609 مس فريحه ش",0,175,185,185,195,0
246102011,"م610 مس فريحه ص",0,200,210,210,220,0
246102012,"م 611 مس فريحه ص",0,228,239,239,249,0
242101001,"م 140 مونو مهران *1*",0,240,255,255,265,0
242101002,"م 180 مونو مهران *1*",0,220,235,235,245,0
242101003,"م 200 مونو مهران *1*",0,230,245,245,255,0
242101004,"م 240 مونو مهران *1*",0,265,285,285,295,0
242101005,"م 250 مونو مهران *1*",0,265,280,280,290,0
242101006,"م 120 مونو مهران *1*",0,230,245,245,255,0
242101007,"م 210 مونو مهران *1*",0,230,245,245,255,0
242101008,"م 30 مونو مهران *1*",0,185,200,200,210,0
242101009,"م 60 مونو مهران *1*",0,195,210,210,220,0
244505303,"بنطالون حريمى هشام م ",0,91.666,100,100,110,0
246318001,"م A6502 مس اسيا ش *1*",0,420,420,420,430,0
246318002,"م D 6531 مس اسيا ش *1*",0,420,420,420,430,0
242101010,"م 90 محير مقاس 8 مونو مهران *1*",0,175,190,190,200,0
242101011,"م 90 بيبى مقاس 4 مونو مهران *1*",0,155,165,165,175,0
246203001,"م 105 بطه ش",0,320,330,330,340,0
246203002,"م 108 بطه ش",0,175,199,199,202,0
246203003,"م 106 بطه ش",0,235,245,245,255,0
246203004,"م 102 بطه ش",0,210,220,220,230,0
246203005,"م 104 بطه ش",0,180,190,190,200,0
246203006,"م 103 بطه ش",0,175,199,199,209,0
246203007,"م 101 بطه ش",0,245,260,260,270,0
240568018,"م2005 تى شيرت محير  سوسته ش+1",0,145,159,160,170,0
240568019,"م1006 تى شيرت اولادى بلوش +1",0,91,99,100,110,0
240568020,"م1010 تى شيرت اولادى ش+1",0,91,99,100,110,0
240568021,"م106 تى شيرت بيبي ش+1",0,82,90,90,100,0
240568022,"م107 تى شيرت بيبي بلوش+1",0,82,89,90,100,0
240568023,"م1006 ترنج اولادى بلوش +1ش",0,155,169,170,180,0
240568024,"م107 ترنج  بيبي غطس فولار +1",0,190,209,210,22,0
240568025,"م104 ترنج بيبي غطس فولار+1ش",0,190,209,210,220,0
240568026,"م2004 ترنج محير غطس فولار  ش+1",0,250,268,270,280,0
243561001,"م 011 الطحان *1*",0,135,161,161,171,0
243561002,"م 103 الطحان *1*",0,200,225,225,235,0
243561003,"م 102 الطحان *1*",0,190,210,210,220,0
243561004,"م 023 الطحان *1*",0,195,215,215,225,0
243561005,"م 022 الطحان *1*",0,195,215,215,225,0
243561006,"م 021 الطحان *1*",0,180,195,195,205,0
243561007,"م 032 الطحان *1*",0,185,205,205,215,0
243561008,"م 013 الطحان *1*",0,165,185,185,195,0
243561009,"م 012 الطحان *1*",0,150,169,169,179,0
243561010,"م 014 الطحان *1*",0,135,161,161,171,0
243561011,"م 033 الطحان *1*",0,185,205,205,215,0
243561012,"م 051 الطحان *1*",0,245,270,270,280,0
243561013,"م 052 الطحان *1*",0,245,270,270,280,0
243561014,"م 053 الطحان *1*",0,245,270,270,280,0
246057020,"م 501 بيروت ش *1*",0,190,215,215,225,0
246057021,"م 502 بيروت ش *1*",0,220,232,232,242,0
246057022,"م 503 بيروت ش *1*",0,220,232,232,242,0
246057023,"م 504 بيروت ش *1*",0,250,285,285,295,0
246057024,"م 505 بيروت ش *1*",0,220,232,232,242,0
246057026,"م 507 بيروت ش *1*",0,230,242,242,252,0
246057027,"م 508 بيروت ش *1*",0,220,225,225,235,0
246369039,"م 4207 حموده ش",0,150,150,150,160,0
246369040,"م 4218 حموده ش",0,165,165,165,175,0
246369041,"م 5207 حموده ش",0,325,325,325,335,0
246193009,"ط 3 ق روب م 2431 البيار ش",0,390,389,389,399,0
246193010,"م 6/8/10 م 2442 البيار ش",0,167,176,176,186,0
246193011,"م 12/14/16 م 2459 البيار ش",0,178,187,187,197,0
246193012,"ترنج الاستاذ م S/M م 2002 البيار ش",0,163,171,171,181,0
246193013,"ترنج الاستاذ م S/M م 2001 البيار ش",0,158,166,166,176,0
246193014,"ترنج الاستاذ اولاد م 1021 البيار ش",0,143,151,151,161,0
246193015,"ترنج الاستاذ محير م 1021 البيار ش",0,153,161,161,171,0
246193016,"ترنج الاستاذ م S/M م 1021 البيار ش",0,163,172,172,182,0
246292001,"م 301 جبل بيروت ش ",0,240,247,247,257,0
246292002,"م 302 جبل بيروت ش ",0,170,177,177,187,0
246292003,"م 313 جبل بيروت ش ",0,170,177,177,187,0
246292004,"م 304 جبل بيروت ش ",0,230,237,237,247,0
246292005,"م 305 جبل بيروت ش ",0,170,177,177,187,0
246292006,"م 306 جبل بيروت ش ",0,235,242,242,252,0
246292007,"م 307 جبل بيروت ش ",0,245,252,252,262,0
